CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-5713-AG25;9;14111600;Productos de papel / Productos de papel / Papel fantasía;14111610;Cartulina;Carpeta de cartulina española;Carpeta con Cartulina Artel ArteColor Española Surtidos 10 Pliegos o similar;60.0;;1296.0;0.0;0.0
1057532-5713-AG25;10;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras de goma Eva;Pliegos de goma eva (de diferentes colores);Goma Eva Offione Surtido 40X60 Cm o similar;160.0;;419.0;0.0;0.0
1057532-5713-AG25;11;60121100;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Lienzos, películas, tableros y papeles para el artista;60121109;Blocs de dibujo;block de dibujo medium 99 ¼ (37,5x53,5cm);Block de Dibujo Artel 99 1/4 Medium 20 Hojas o similar;5.0;;3488.0;0.0;0.0
1057532-5713-AG25;12;60121100;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Lienzos, películas, tableros y papeles para el artista;60121148;Papel lustre;block papel lustre, tamaño 16x16;Papel Lustre Proarte 24 Hojas 16X16 cm Surtidos o similar;32.0;;965.0;0.0;0.0
1057532-5713-AG25;13;60105700;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Álbumes o libros de recuerdos y suministros;60105704;Barras de pegamento libres de ácido;tubos de pegamento glitter glue (diferentes colores) (6x10 ml);Escarcha Glitter Glue 6 Colores 10 Ml Murano o similar;32.0;;1741.0;0.0;0.0
1057532-33-SE26;1;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;Ítem 6: Cojín Antiescaras Viscoelástico;ID 2230003: COJIN ANTIESCARAS LESENHILF VISCOELÁSTICO;40.0;;20100.0;0.0;804000.0
1057532-33-SE26;2;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;ítem 8: Silla de ruedas estándar urbana;ID 2333009: SILLA DE RUEDAS ESTANDAR URBANA LESENHILF;30.0;;88900.0;0.0;2667000.0
1057532-29-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;SERVICIO DE MOVILIZACIÓN COSAM OSORNO ORIENTE/ DICIEMBRE 2025;SERVICIO DE MOVILIZACIÓN COSAM OSORNO ORIENTE/ DICIEMBRE 2025;21.0;;69100.0;0.0;1451100.0
1057532-48-SE26;1;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;51141709;Flufenazina;FLUFENAZINA DECANOATO AM 250 MG/10 ML SOLUCION INYECTABLE;FLFN0250AMPO. FLUFENAZINA DEC.250 MG/10ML F.AMP.. ETHON. FLUFENAZINA. REG ISP F-21521. VCTO 30-07-2027.;10.0;;12990.0;0.0;129900.0
1057532-5794-TD25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;SERVICIO DE ENDOSCOPIA DIGESTIVA ALTA PARA PACIENTES DE HOSPITALES PTO. OCTAY, QUILACAHUIN Y FUTA SRUKA LAWENCHE DE LA RED DEL SERVICIO DE SALUD OSORNO;SERVICIO DE ENDOSCOPIA DIGESTIVA ALTA PARA PACIENTES DE HOSPITALES PTO. OCTAY, QUILACAHUIN Y FUTA SRUKA LAWENCHE DE LA RED DEL SERVICIO DE SALUD OSORNO;1.0;;1.0;0.0;0.0
1057532-20-CM26;1;0;;0;CASCO SEGURIDAD SAFETY STEELPRO DE OBRA POLIETILENO BLANCO CLASE A REGIÓN X;(2082509) CASCO SEGURIDAD SAFETY STEELPRO DE OBRA POLIETILENO BLANCO CLASE A REGIÓN X;(2082509) CASCO SEGURIDAD SAFETY STEELPRO DE OBRA POLIETILENO BLANCO CLASE A REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;2.0;;22257.0;0.0;44514.0
1057532-20-CM26;2;0;;0;LENTE DE SEGURIDAD MAX4 POLARIZADO REGIÓN X;(2151342) LENTE DE SEGURIDAD MAX4 POLARIZADO REGIÓN X;(2151342) LENTE DE SEGURIDAD MAX4 POLARIZADO REGIÓN X , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;97.0;;9699.0;0.0;940803.0
1057532-22-SE26;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO//Días Hogar Protegido – Categoría 2;31.0;;40000.0;0.0;1240000.0
1057532-22-SE26;2;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO//Días Hogar Protegido – Categoría 1;186.0;;26836.0;0.0;4991496.0
1057532-22-SE26;3;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO;ADQUISICIÓN 8 CUPOS DÍA HOGAR PROTEGIDO PARA MUJERES PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE OSORNO//Días Hogar Protegido – Categoría 3;31.0;;60000.0;0.0;1860000.0
1057532-47-SE26;1;51141700;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;51141709;Flufenazina;FLUFENAZINA DECANOATO AM 250 MG/10 ML SOLUCION INYECTABLE;FLFN0250AMPO. FLUFENAZINA DEC.250 MG/10ML F.AMP.. ETHON. FLUFENAZINA. REG ISP F-21521. VCTO 30-07-2027. LOTE 4EB05336 -- 7804633500202;30.0;;12990.0;0.0;389700.0
1057532-30-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;VIAJES URBANOS.  CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2025.;VIAJES URBANOS  CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2025.;21.0;;67000.0;0.0;1407000.0
1057532-5788-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / EDIFICIO RODRIGUEZ / NOVIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / EDIFICIO RODRIGUEZ / NOVIEMBRE 2025;1.0;;1156923.0;0.0;1156923.0
1057532-5757-SE25;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Peligrosos;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;6.0;;1639.0;0.0;9834.0
1057532-5757-SE25;2;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;9.0;;1639.0;0.0;14751.0
1057532-35-SE26;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024-2025 / Diciembre 2025;convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno año 2024-2025 / Diciembre 2025;1.0;;2345.0;0.0;2345.0
1057532-53-SE26;1;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Prestador (Full)  (Periodo del 30 noviembre al 30 diciembre);Emisión LME Prestador (Full);22.0;;91.0;0.0;2002.0
1057532-53-SE26;2;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME Si Adscrito (Full)  (Periodo del 30 noviembre al 30 diciembre);Emisión LME Si Adscrito (Full);658.0;;91.0;0.0;59878.0
1057532-53-SE26;3;43232400;Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Programas de desarrollo;43232408;Software de desarrollo de plataforma Web;Emisión LME No Adscrito (Semi Electrónica-Mixta)  (Periodo del 30 noviembre al 30 diciembre);Emisión LME No Adscrito (Semi Electrónica-Mixta);158.0;;80.0;0.0;12640.0
1057532-5789-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / KÜMELEN / NOVIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / KÜMELEN / NOVIEMBRE 2025;1.0;;1156923.0;0.0;1156923.0
1057532-5793-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / COSAM ORIENTE / NOVIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / COSAM ORIENTE / NOVIEMBRE 2025;1.0;;5940000.0;0.0;5940000.0
1057532-5759-SE25;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;2.3;;1639.0;0.0;3769.7
1057532-5759-SE25;2;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Peligrosos;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;3.0;;1639.0;0.0;4917.0
1057532-54-SE26;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;Servicios Correctivos en Ambulancia Mercedes-Benz Sprinter 417 CDI, Placa Patente: TR.RB-94 de dotación de la Base SAMU Osorno  // OT. N° 205232683;Servicios Correctivos en Ambulancia Mercedes-Benz Sprinter 417 CDI, Placa Patente: TR.RB-94 de dotación de la Base SAMU Osorno  // OT. N° 205232683;1.0;;196512.0;0.0;196512.0
1057532-5790-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / PRAIS / NOVIEMBRE 2025 (24,5 HORAS);SERVICIO DE GUARDIAS POR 24 MESES / PRAIS / NOVIEMBRE 2025 (19,5 HORAS);1.0;;73500.0;0.0;73500.0
1057727-14-AG25;1;53102500;Ropa, maletas y productos de aseo personal / Ropa / Accesorios de vestir;53102503;Sombreros;Sombreros de huaso semi finos lana o pelo de conejo color negro, se debe adjuntar ficha tecnica e imagen de lo ofertado.;;2.0;;78000.0;0.0;0.0
1057727-14-AG25;2;11162300;Productos derivados de minerales, plantas y animales / Tejidos y materiales de cuero / Cueros;11162307;Cuero sintético o de imitación;3 juegos de pierneras para varon color negra sintetica media pierna, se debe adjuntar ficha tecnica e imagen de lo ofertado.;;3.0;;55000.0;0.0;0.0
1057727-14-AG25;3;11162300;Productos derivados de minerales, plantas y animales / Tejidos y materiales de cuero / Cueros;11162307;Cuero sintético o de imitación;Juego de espuela con taloneras y piales numero 5 color gris, se debe adjuntar ficha tecnica e imagen de lo ofertado.;;1.0;;99168.0;0.0;0.0
1057727-42-AG25;1;80111500;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de personal;Contratación de empresa con trayectoria en dinámicas lúdicas para ejecutar una jornada de autocuidado y cohesión dirigida a funcionarias/os de la Subdirección de Gestión Asistencial del Servicio de Salud Osorno.   •	Cupos estimados: hasta 100 funcionarias/os (aprox.).  •	Ubicación: Osorno.  •	Lugar: espacio autogestionado por el encargado del proyecto Subdirección de Gestión Asistencial  •	Periodo de ejecución: diciembre de 2025, entre las 10:00 hasta las 13:00 hrs;Se dispondrá a los asistentes de una ludoteca variada en juegos de mesa con la presencia de un relator y 2 monitores (3 personas) que explicaran las reglas y solucionarán dudas para guiar la jornada de una manera fluida.;1.0;;420168.0;0.0;0.0
1057532-50-SE26;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;Mantención Correctiva en Ambulancia Mercedes-Benz Sprinter, PPU: PC.VF-21 de dotación de la Base SAMU Osorno // OT. N° 205238956;Mantención Correctiva en Ambulancia Mercedes-Benz Sprinter, PPU: PC.VF-21 de dotación de la Base SAMU Osorno // OT. N° 205238956;1.0;;136337.0;0.0;136337.0
1057532-5792-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / COSAM RAHUE / NOVIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / COSAM RAHUE / NOVIEMBRE 2025;1.0;;3600000.0;0.0;3600000.0
1057532-11-SE26;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111802;Servicios de autobuses regulares, recorridos fijos;VIAJES RURALES.;VIAJES RURALES.;7.0;;125000.0;0.0;875000.0
1057532-11-SE26;2;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;VIAJES URBANOS.;VIAJES URBANOS.;14.0;;110000.0;0.0;1540000.0
1057532-55-SE26;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;-SERVICIO CORRECTIVO AMBULANCIA MERCEDES BENZ SPRINTER.  -PPU: JB.CY-47  -DOTACION DE LA BASE SAMU OSORNO  -Según Orden de Trabajo N° 205242419;-SERVICIO CORRECTIVO AMBULANCIA MERCEDES BENZ SPRINTER.  -PPU: JB.CY-47  -DOTACION DE LA BASE SAMU OSORNO  -Según Orden de Trabajo N° 205242419;1.0;;824821.0;0.0;824821.0
1057532-5758-SE25;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;7.0;;1639.0;0.0;11473.0
1057532-26-SE26;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111904;Servicios de asistencia puertas adentro;ADQUISICIÓN 12 CUPOS RESIDENCIA PROTEGIDA PARA EL SERVICIO DE SALUD OSORNO EN LA CIUDAD DE OSORNO / DICIEMBRE 2025;VALOR DIA CAMA;372.0;;45500.0;0.0;16926000.0
1057532-51-AG26;1;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;12 TINTA IMPRESORA ( VER ARCHIVO ADJUNTO);;12.0;;11500.0;0.0;0.0
1057532-51-AG26;2;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;10 PLUMONES DE PIZARRA  ( VER ARCHIVO ADJUNTO);;10.0;;600.0;0.0;0.0
1057532-51-AG26;3;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;1 RESMA ( VER ARCHIVO ADJUNTO);;1.0;;5000.0;0.0;0.0
1057532-51-AG26;4;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;50 ESPIRALES ( VER ARCHIVO ADJUNTO);;50.0;;200.0;0.0;0.0
1057532-51-AG26;5;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;TOALLITA DESINFECTANTES    ( VER ARCHIVO ADJUNTO);;6.0;;2000.0;0.0;0.0
1057532-51-AG26;6;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;CAJAS DE PAÑUELOS DESECHABLE ( VER ARCHIVO ADJUNTO);;6.0;;2000.0;0.0;0.0
1057532-51-AG26;7;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;SACAPUNTAS  ( VER ARCHIVO ADJUNTO);;6.0;;600.0;0.0;0.0
1057532-51-AG26;8;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;HILO ( VER ARCHIVO ADJUNTO);;6.0;;1000.0;0.0;0.0
1057532-51-AG26;9;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAPEL MAGNETICO ( VER ARCHIVO ADJUNTO);;2.0;;10000.0;0.0;0.0
1057532-51-AG26;10;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;SILICONA LIQUIDA ( VER ARCHIVO ADJUNTO);;2.0;;2000.0;0.0;0.0
1057532-51-AG26;11;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAPEL FOTOGRAFICO T/CARTA. ( VER ARCHIVO ADJUNTO);;100.0;;100.0;0.0;0.0
1057532-51-AG26;12;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAPEL LUSTRE ( VER ARCHIVO ADJUNTO);;10.0;;1000.0;0.0;0.0
1057532-51-AG26;13;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;HUINCHA DE MEDIR ( VER ARCHIVO ADJUNTO);;2.0;;1000.0;0.0;0.0
1057532-51-AG26;14;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;LAPICES DE COLORES X 12  ( VER ARCHIVO ADJUNTO);;5.0;;1000.0;0.0;0.0
1057532-51-AG26;15;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;FRAGUE BLANCO ( VER ARCHIVO ADJUNTO);;2.0;;2000.0;0.0;0.0
1057532-51-AG26;16;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;TENAZA ( VER ARCHIVO ADJUNTO);;2.0;;2000.0;0.0;0.0
1057532-51-AG26;17;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;CAJAS DE TRUPAN ( VER ARCHIVO ADJUNTO);;5.0;;2000.0;0.0;0.0
1057532-51-AG26;18;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PEGAMENTO ( VER ARCHIVO ADJUNTO);;2.0;;2000.0;0.0;0.0
1057532-51-AG26;19;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PIEDRAS DECORATIVAS ( VER ARCHIVO ADJUNTO);;4.0;;1000.0;0.0;0.0
1057532-51-AG26;20;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;MESCLADOR ( VER ARCHIVO ADJUNTO);;6.0;;1000.0;0.0;0.0
1057532-51-AG26;21;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;OPALINA BLANCA ( VER ARCHIVO ADJUNTO);;1.0;;10000.0;0.0;0.0
1057532-51-AG26;22;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAN DE ORO PARA MANUALIDADES  ( VER ARCHIVO ADJUNTO);;12.0;;2000.0;0.0;0.0
1057532-51-AG26;23;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;CARPETA PLASTIFICADA ( VER ARCHIVO ADJUNTO);;25.0;;1000.0;0.0;0.0
1057532-51-AG26;24;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;LAMINAS PARA PLASTIFICAR ( VER ARCHIVO ADJUNTO);;4.0;;10000.0;0.0;0.0
1057532-51-AG26;25;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAPEL ENTRETENIDO ( VER ARCHIVO ADJUNTO);;10.0;;2000.0;0.0;0.0
1057532-51-AG26;26;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PAPEL KRAFT ( VER ARCHIVO ADJUNTO);;30.0;;600.0;0.0;0.0
1057532-51-AG26;27;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;GOMA EVA ( VER ARCHIVO ADJUNTO);;10.0;;2000.0;0.0;0.0
1057532-51-AG26;28;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;PALOS DE HELADOS ( VER ARCHIVO ADJUNTO);;10.0;;1000.0;0.0;0.0
1057532-51-AG26;29;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;MEZCLADOR ( VER ARCHIVO ADJUNTO);;5.0;;1000.0;0.0;0.0
1057532-51-AG26;30;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;LIJA ( VER ARCHIVO ADJUNTO);;20.0;;1000.0;0.0;0.0
1057532-51-AG26;31;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;LAPICES ( VER ARCHIVO ADJUNTO);;1.0;;5000.0;0.0;0.0
1057532-51-AG26;32;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;CARTON PIEDRA ( VER ARCHIVO ADJUNTO);;10.0;;1000.0;0.0;0.0
1057532-51-AG26;33;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;RESINA ( VER ARCHIVO ADJUNTO);;15.0;;10000.0;0.0;0.0
1057532-51-AG26;34;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;TIJERA ( VER ARCHIVO ADJUNTO);;5.0;;1000.0;0.0;0.0
1057532-51-AG26;35;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;MOLDE DE SILICONA ( VER ARCHIVO ADJUNTO);;15.0;;3000.0;0.0;0.0
1057532-51-AG26;36;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111509;Artículos de papelería;TENAZA ( VER ARCHIVO ADJUNTO);;2.0;;3000.0;0.0;0.0
1057532-17-SE26;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;4.0;;1639.0;0.0;6556.0
1057532-24-SE26;1;30222500;Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones para alojamiento;30222501;Casas residenciales;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” |DICIEMBRE.;ADQUISICIÓN 3 CUPOS RESIDENCIA PROTEGIDA DE PARA EL SERVICIO DE SALUD OSORNO EN LA PROVINCIA DE CONCEPCION, 2° LLAMADO” |;93.0;;36574.79;0.0;3401455.47
1057532-34-SE26;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno /Diciembre 2025;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno /Diciembre 2025;2128.0;;2345.0;0.0;4990160.0
1057532-18-SE26;1;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Especiales;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;3.15;;1639.0;0.0;5162.849999999999
1057532-18-SE26;2;76121900;Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Eliminación de residuos peligrosos;76121901;Eliminación de residuos médicos;Residuos Peligrosos;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos Peligrosos y Especiales para los establecimientos de la Red del Servicio de Salud Osorno;3.0;;1639.0;0.0;4917.0
1057532-5791-SE25;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;SERVICIO DE GUARDIAS POR 24 MESES / BASE SAMU / NOVIEMBRE 2025;SERVICIO DE GUARDIAS POR 24 MESES / BASE SAMU / NOVIEMBRE 2025;1.0;;3600000.0;0.0;3600000.0
1057532-59-SE26;1;44103200;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Máquinas y accesorios para registro de hora y asistencia en la oficina;44103201;Reloj de control;"“SERVICIO DE REGISTRO DE INFORMACIÓN DE CONTROL DE ASISTENCIA RELOJ CONTROL BIOLETRICO PARA EL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES, POR 36 MESES"". CDR KUMELEN.";SERVICIO DE REGISTRO DE INFORMACION DE CONTROL DE ASISTENCIA RELOJ CONTROL;1.0;;80729.0;0.0;80729.0
1057532-5158-AG25;1;82101500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;FOLLETOS.;;3400.0;;962.0;0.0;0.0
1057532-63-SE26;1;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicina;NOVOBASE II ENVASE 1 KG;VITACREAM: Crema NOVOBASE II humectante tópica en Pote 1000 grs. con tapa rosca, Reg. ISP: 1500c15-21, vencimiento 18 meses desde F. Elaboración , entrega 3 días aceptada O.C. Sin minimo de facturacion, sin costo envio.-;10.0;;12000.0;0.0;120000.0
